id,name,url,datetime,price,where,lat,long
7257873523,Very Large Private room by Langara/49th Skytrain and College,https://vancouver.craigslist.org/van/roo/d/vancouver-very-large-private-room-by/7257873523.html,2021-01-09 12:06,$795,Langara/49th Skytrain/Vancouver,49.227211,-123.115754
7255103353,"温哥华西区别墅独立房间出租 1Br,1bath,950",https://vancouver.craigslist.org/van/roo/d/vancouver-1br1bath950/7255103353.html,2021-01-09 11:57,$900,温哥华西区桑纳斯 Vancouver,49.2559,-123.1322
7259522104,Private room at Downtown with washroom inside x 2 internationa female,https://vancouver.craigslist.org/van/roo/d/vancouver-private-room-at-downtown-with/7259522104.html,2021-01-09 11:55,$590,Downtown Granville-Drake,49.2767,-123.13
7257128993,Room for rent in Yaletown,https://vancouver.craigslist.org/van/roo/d/vancouver-room-for-rent-in-yaletown/7257128993.html,2021-01-09 11:54,"$1,025",Yaletown,49.2788,-123.1139
7259515773,"Furnished Room, All Inclusive, in 3Bedroom Laneway house",https://vancouver.craigslist.org/van/roo/d/vancouver-furnished-room-all-inclusive/7259515773.html,2021-01-09 11:46,$800,"UBC , Point Grey, Vancouver",49.258196,-123.194107
7259500400,Feb 1st or Now - Unfurnished Bedroom in Spacious 2bd in Kits,https://vancouver.craigslist.org/van/roo/d/vancouver-feb-1st-or-now-unfurnished/7259500400.html,2021-01-09 11:45,"$1,050",Kitsilano,49.261733,-123.150043
7259484400,1br + Private Bathroom Avail. in new Laneway House,https://vancouver.craigslist.org/van/roo/d/vancouver-1br-private-bathroom-avail-in/7259484400.html,2021-01-09 11:36,"$1,075",Vancouver,49.2355,-123.0751
7255092157,Private Room  $600,https://vancouver.craigslist.org/van/roo/d/vancouver-private-room-600/7255092157.html,2021-01-09 11:35,$600,Vancouver,49.2397,-123.0407
7256407613,"Private Furnished Room, Shared Bathroom. Downtown",https://vancouver.craigslist.org/van/roo/d/vancouver-private-furnished-room-shared/7256407613.html,2021-01-09 11:27,$850,Burrard Downtown,49.2767,-123.13
7259500119,Private bedroom by Stanley Park for a single woman,https://vancouver.craigslist.org/van/roo/d/vancouver-private-bedroom-by-stanley/7259500119.html,2021-01-09 11:23,"$1,050",downtown Vancouver,49.299,-123.1408
7257672810,Cozy Space on the West side of Vancouver,https://vancouver.craigslist.org/van/roo/d/vancouver-cozy-space-on-the-west-side/7257672810.html,2021-01-09 11:21,$1,Vancouver - Shaughnessy,49.251351,-123.13898
7259491232,1 Unfurnished Bedroom Suite to Share,https://vancouver.craigslist.org/van/roo/d/vancouver-unfurnished-bedroom-suite-to/7259491232.html,2021-01-09 11:11,$750,"40th /Ross Street, Vancouver",49.209513,-123.084137
7248405959,Shared accommodation,https://vancouver.craigslist.org/van/roo/d/delta-southwest-shared-accommodation/7248405959.html,2021-01-09 11:03,$600,((Vancouver one block west of 62nd and granville),49.0331,-123.0877
7253785385,1 bdrm in bright 2 bdrm apt.,https://vancouver.craigslist.org/van/roo/d/vancouver-bdrm-in-bright-bdrm-apt/7253785385.html,2021-01-09 10:52,$810,Mount pleasant,49.262,-123.0923
7253463551,29th Skytrain 1 Bedroom shared Washroom,https://vancouver.craigslist.org/van/roo/d/vancouver-29th-skytrain-bedroom-shared/7253463551.html,2021-01-09 10:46,$700,"4327 Atlin St, Vancouver, BC V5R 2C1, Canada",49.246036,-123.045865
7259471168,"☀️ Clean, quiet, responsible, furnished, sunny - Good area - Jan or Feb",https://vancouver.craigslist.org/van/roo/d/vancouver-clean-quiet-responsible/7259471168.html,2021-01-09 10:41,$650,Vancouver nr Dunbar 41st Downtn 25 min UBC 10 min Langara 17,49.2302,-123.189
7259468914,"Furnished one bedroom suite , with own washroom and kitchen",https://vancouver.craigslist.org/van/roo/d/vancouver-furnished-one-bedroom-suite/7259468914.html,2021-01-09 10:38,$950,,49.25537,-123.039064
7259452802,"Spotless ,Nice , Clean Room Only For Students On Cental Locaton",https://vancouver.craigslist.org/van/roo/d/vancouver-spotless-nice-clean-room-only/7259452802.html,2021-01-09 10:38,$550,,49.240809,-123.02956
7254118741,"***Close to UBC, furnished suites incl. all utility,Wi-Fi for rent",https://vancouver.craigslist.org/van/roo/d/vancouver-close-to-ubc-furnished-suites/7254118741.html,2021-01-09 10:37,$950,Dunbar Vancouver,49.2302,-123.189
7255061345,Large room for rent,https://vancouver.craigslist.org/van/roo/d/vancouver-large-room-for-rent/7255061345.html,2021-01-09 10:36,$740,Hastings sunrise,49.280419,-123.029301
7257038002,"Saba Rd, Richmond PRIVATE ROOM for rent",https://vancouver.craigslist.org/van/roo/d/richmond-saba-rd-richmond-private-room/7257038002.html,2021-01-09 10:28,"$1,050","8238 Saba Rd, Richmond, BC V6Y 4C6, Canada",49.168618,-123.134122
7259452961,by CanadaLine Station/ Langara college fully furnished 1 bdrm,https://vancouver.craigslist.org/van/roo/d/vancouver-by-canadaline-station-langara/7259452961.html,2021-01-09 10:16,$570,Vancouver West/Langara/Oakridge,49.225985,-123.110282
7259448688,Master bedroom with walk-in closet and private washroom near Langara,https://vancouver.craigslist.org/van/roo/d/vancouver-master-bedroom-with-walk-in/7259448688.html,2021-01-09 10:10,$850,"Sunset, Vancouver South",49.220036,-123.096571
7259448226,Large Furnished Room,https://vancouver.craigslist.org/van/roo/d/vancouver-large-furnished-room/7259448226.html,2021-01-09 10:09,"$1,000",Downtown Vancouver,49.299,-123.1408
7259444973,private room furnished  for Feb 1  girl only,https://vancouver.craigslist.org/van/roo/d/vancouver-private-room-furnished-for/7259444973.html,2021-01-09 10:05,$580,main and 17th ave,49.248,-123.0913
7256810555,March 1st Large furnished room near skytrain,https://vancouver.craigslist.org/van/roo/d/vancouver-march-1st-large-furnished/7256810555.html,2021-01-09 10:02,$670,Vancouver,49.2551,-123.0667
7259431971,Sweet house with awesome people in Kerrisdale Feb 1st,https://vancouver.craigslist.org/van/roo/d/vancouver-sweet-house-with-awesome/7259431971.html,2021-01-09 9:56,$680,"Vancouver, UBC, Kerrisdale",49.232648,-123.1703
7259433110,Nice bright rooms close to UBC,https://vancouver.craigslist.org/van/roo/d/vancouver-nice-bright-rooms-close-to-ubc/7259433110.html,2021-01-09 9:48,$675,Vancouver,49.2302,-123.189
7257401956,rooms in a Penthouse on Robson， Big discount for the first few months,https://vancouver.craigslist.org/van/roo/d/vancouver-rooms-in-penthouse-on-robson/7257401956.html,2021-01-09 9:46,"$1,040",West End,49.292071,-123.136398
7259431316,FEB 1st - Caretaker type for top floor large furn. rm,https://vancouver.craigslist.org/van/roo/d/vancouver-feb-1st-caretaker-type-for/7259431316.html,2021-01-09 9:45,$700,Vancouver,49.2327,-123.0917
7259413674,Suite available in semi-collective house - 10 mins from Metrotown,https://vancouver.craigslist.org/van/roo/d/burnaby-suite-available-in-semi/7259413674.html,2021-01-09 9:44,$850,Burnaby,49.221497,-123.009133
7259426390,1 Bedroom Students/ Travellers/ Etc.,https://vancouver.craigslist.org/van/roo/d/vancouver-bedroom-students-travellers/7259426390.html,2021-01-09 9:38,$500,Commercial drive,49.269731,-123.064878
7259425531,Looking for a live in cleaner/organizer (Kerrisdale),https://vancouver.craigslist.org/van/roo/d/vancouver-looking-for-live-in-cleaner/7259425531.html,2021-01-09 9:36,$700,Vancouver,49.2151,-123.1396
7259421945,Downtown Vancouver Room Rental Available now!!,https://vancouver.craigslist.org/van/roo/d/vancouver-downtown-vancouver-room/7259421945.html,2021-01-09 9:36,$925,Downtown Vancouver,49.2788,-123.1139
7259422975,Fully Furn'd Student/Wrkr Rm Near Drive and Downtown,https://vancouver.craigslist.org/van/roo/d/vancouver-fully-furnd-student-wrkr-rm/7259422975.html,2021-01-09 9:33,$750,Vancouver,49.2551,-123.0667
7259420534,Male wanted for Furn Rm in Reno'ed Character House Available Jan 15th,https://vancouver.craigslist.org/van/roo/d/vancouver-male-wanted-for-furn-rm-in/7259420534.html,2021-01-09 9:29,$725,Vancouver,49.2327,-123.0917
7259419818,NOW or JAN 15th - Furn'd Large Bdrm in Central Loc. Cls to Can. Line,https://vancouver.craigslist.org/van/roo/d/vancouver-now-or-jan-15th-furnd-large/7259419818.html,2021-01-09 9:28,$800,Vancouver,49.2327,-123.0917
7257946962,"downtown condo solarium, furnished with utilities, available now",https://vancouver.craigslist.org/van/roo/d/vancouver-downtown-condo-solarium/7257946962.html,2021-01-09 9:18,$795,downtown / yaletown,49.280516,-123.118715
7259412451,Seeking Room-mate,https://vancouver.craigslist.org/van/roo/d/vancouver-seeking-room-mate/7259412451.html,2021-01-09 9:17,$800,Joyce Collingwood,49.2397,-123.0407
7257857654,"downtown condo room, furnished with utilities, available now",https://vancouver.craigslist.org/van/roo/d/vancouver-downtown-condo-room-furnished/7257857654.html,2021-01-09 9:17,$995,downtown / yaletown,49.274523,-123.112236
7259400787,Nice-sized Bedroom in High-end Neighborhood,https://vancouver.craigslist.org/van/roo/d/vancouver-nice-sized-bedroom-in-high/7259400787.html,2021-01-09 9:14,$700,Vancouver,49.2151,-123.1396
7259400307,FEB 1st - Handy Guy Barter for Rent Furn. Lwr Room,https://vancouver.craigslist.org/van/roo/d/vancouver-feb-1st-handy-guy-barter-for/7259400307.html,2021-01-09 9:10,$650,VANCOUVER,49.2151,-123.1396
7257888621,Private Furnish room 5 min. walk to Langara/49th Skytrain.,https://vancouver.craigslist.org/van/roo/d/vancouver-private-furnish-room-min-walk/7257888621.html,2021-01-09 9:09,$695,Langara/49th Skytrain/Vancouver,49.227407,-123.115454
7253107707,Immediately or Feb 1st/ Great Room in Garden Suite of house,https://vancouver.craigslist.org/van/roo/d/vancouver-immediately-or-feb-1st-great/7253107707.html,2021-01-09 9:09,"$1,000",Fraser & Kingsway,49.252778,-123.08567
7259401289,Bright Furn. Bdrm in safe high-end Neighborhood,https://vancouver.craigslist.org/van/roo/d/vancouver-bright-furn-bdrm-in-safe-high/7259401289.html,2021-01-09 9:07,$700,Vancouver,49.2151,-123.1396
7256969633,Furnished den&Solarium in luxury 2 bedroom 2 bathroom downtown,https://vancouver.craigslist.org/van/roo/d/vancouver-furnished-densolarium-in/7256969633.html,2021-01-09 9:04,$750,Vancouver,49.279074,-123.110578
7247617834,Private room in a shared unit,https://vancouver.craigslist.org/van/roo/d/vancouver-private-room-in-shared-unit/7247617834.html,2021-01-09 9:02,$875,West end,49.299,-123.1408
7259401442,Furnished large private rooms in vancouver,https://vancouver.craigslist.org/van/roo/d/vancouver-furnished-large-private-rooms/7259401442.html,2021-01-09 9:02,$630,,49.2397,-123.0407
7254843029,Furnished room available in 3 br suite,https://vancouver.craigslist.org/van/roo/d/vancouver-furnished-room-available-in/7254843029.html,2021-01-09 8:57,$750,East Vancouver,49.248,-123.0913
7259388960,Nice 2nd floor bright room close to UBC,https://vancouver.craigslist.org/van/roo/d/vancouver-nice-2nd-floor-bright-room/7259388960.html,2021-01-09 8:42,$725,Vancouver,49.2302,-123.189
7259387898,Looking for a live in cleaner/organizer (Kerrisdale),https://vancouver.craigslist.org/van/roo/d/vancouver-looking-for-live-in-cleaner/7259387898.html,2021-01-09 8:40,$700,Vancouver,49.2151,-123.1396
